BookingID,Date,TimeSlot,ServiceType,EmployeeID,CustomerID,Duration,DayOfWeek,IsHolidayOrEvent,Season,IsWeekend,BookingStatus,EmployeeAvailability,FestivalImpact,CustomerType
BKG_790,2023-04-05,Morning,Move-in/Move-out Cleaning,Emp_16,CUST_790,3,Thursday,1,Fall,1,Cancelled,1,0,One-time
BKG_791,2023-06-18,Evening,Standard Cleaning,Emp_13,CUST_791,2,Saturday,0,Winter,0,Confirmed,0,0,Recurring
BKG_792,2023-02-23,Evening,Move-in/Move-out Cleaning,Emp_16,CUST_792,4,Thursday,0,Spring,0,Cancelled,0,0,One-time
BKG_793,2023-02-15,Morning,Post-Event Cleaning,Emp_11,CUST_793,1,Monday,0,Fall,1,Confirmed,0,0,One-time
BKG_794,2023-07-21,Morning,Deep Cleaning,Emp_18,CUST_794,4,Saturday,1,Winter,0,Confirmed,0,0,One-time
BKG_795,2023-06-20,Morning,Standard Cleaning,Emp_14,CUST_795,1,Sunday,0,Spring,1,Confirmed,0,0,Recurring
BKG_796,2023-02-18,Afternoon,Standard Cleaning,Emp_9,CUST_796,3,Tuesday,1,Summer,0,Cancelled,1,0,Recurring
BKG_797,2023-03-25,Afternoon,Deep Cleaning,Emp_11,CUST_797,1,Saturday,1,Winter,0,Confirmed,0,0,Recurring
BKG_798,2023-07-07,Evening,Standard Cleaning,Emp_10,CUST_798,3,Monday,1,Spring,1,Confirmed,1,0,One-time
BKG_799,2023-07-06,Evening,Post-Event Cleaning,Emp_18,CUST_799,1,Friday,1,Fall,0,Cancelled,1,0,Recurring
BKG_800,2023-05-26,Evening,Move-in/Move-out Cleaning,Emp_10,CUST_800,3,Friday,1,Spring,1,Cancelled,1,0,One-time
BKG_801,2023-06-13,Afternoon,Post-Event Cleaning,Emp_9,CUST_801,1,Wednesday,1,Summer,0,Confirmed,0,0,Recurring
BKG_802,2023-04-01,Morning,Move-in/Move-out Cleaning,Emp_15,CUST_802,2,Sunday,1,Winter,1,Cancelled,1,0,One-time
BKG_803,2023-04-04,Evening,Move-in/Move-out Cleaning,Emp_4,CUST_803,1,Monday,1,Spring,0,Confirmed,0,0,One-time
BKG_804,2023-05-12,Afternoon,Standard Cleaning,Emp_14,CUST_804,1,Friday,0,Summer,0,Confirmed,0,0,Recurring
BKG_805,2023-04-24,Evening,Post-Event Cleaning,Emp_11,CUST_805,2,Wednesday,0,Winter,0,Confirmed,0,0,Recurring
BKG_806,2023-01-12,Morning,Post-Event Cleaning,Emp_19,CUST_806,4,Friday,1,Spring,0,Cancelled,1,0,Recurring
BKG_807,2023-05-26,Evening,Post-Event Cleaning,Emp_10,CUST_807,4,Wednesday,0,Fall,0,Confirmed,0,0,One-time
BKG_808,2023-03-15,Morning,Move-in/Move-out Cleaning,Emp_6,CUST_808,1,Tuesday,0,Fall,0,Cancelled,0,0,Recurring
BKG_809,2023-12-04,Afternoon,Move-in/Move-out Cleaning,Emp_17,CUST_809,2,Monday,1,Fall,1,Cancelled,1,0,Recurring
BKG_810,2023-05-09,Afternoon,Move-in/Move-out Cleaning,Emp_7,CUST_810,1,Thursday,0,Summer,0,Confirmed,1,0,One-time
BKG_811,2023-03-06,Afternoon,Move-in/Move-out Cleaning,Emp_11,CUST_811,3,Wednesday,1,Summer,0,Confirmed,0,0,Recurring
BKG_812,2023-11-22,Morning,Deep Cleaning,Emp_16,CUST_812,3,Thursday,0,Fall,0,Confirmed,1,0,Recurring
BKG_813,2023-05-16,Afternoon,Deep Cleaning,Emp_5,CUST_813,1,Monday,1,Fall,1,Confirmed,1,0,Recurring
BKG_814,2023-07-11,Evening,Standard Cleaning,Emp_5,CUST_814,4,Saturday,1,Summer,1,Cancelled,0,0,Recurring
BKG_815,2023-09-12,Morning,Post-Event Cleaning,Emp_8,CUST_815,4,Sunday,0,Winter,0,Cancelled,0,0,One-time
BKG_816,2023-06-13,Morning,Post-Event Cleaning,Emp_15,CUST_816,1,Friday,0,Winter,0,Confirmed,0,0,One-time
BKG_817,2023-09-19,Morning,Deep Cleaning,Emp_6,CUST_817,1,Wednesday,0,Fall,0,Confirmed,0,0,One-time
BKG_818,2023-05-21,Morning,Standard Cleaning,Emp_9,CUST_818,3,Tuesday,1,Fall,0,Cancelled,0,0,Recurring
BKG_819,2023-04-14,Morning,Standard Cleaning,Emp_12,CUST_819,4,Tuesday,1,Fall,0,Confirmed,0,0,One-time
BKG_820,2023-03-20,Morning,Post-Event Cleaning,Emp_10,CUST_820,1,Wednesday,1,Winter,1,Confirmed,0,0,Recurring
BKG_821,2023-04-12,Evening,Standard Cleaning,Emp_9,CUST_821,3,Saturday,1,Spring,1,Confirmed,0,0,Recurring
BKG_822,2023-04-14,Evening,Post-Event Cleaning,Emp_12,CUST_822,4,Saturday,1,Winter,0,Confirmed,0,0,Recurring
BKG_823,2023-05-17,Evening,Standard Cleaning,Emp_2,CUST_823,2,Sunday,1,Summer,0,Cancelled,0,0,Recurring
BKG_824,2023-05-25,Evening,Standard Cleaning,Emp_17,CUST_824,3,Tuesday,1,Summer,0,Cancelled,0,0,Recurring
BKG_825,2023-10-06,Afternoon,Post-Event Cleaning,Emp_19,CUST_825,4,Sunday,1,Fall,0,Cancelled,0,0,One-time
BKG_826,2023-11-29,Evening,Move-in/Move-out Cleaning,Emp_13,CUST_826,4,Sunday,1,Spring,0,Cancelled,1,0,One-time
BKG_827,2023-11-16,Morning,Post-Event Cleaning,Emp_4,CUST_827,3,Sunday,1,Spring,0,Cancelled,1,0,One-time
BKG_828,2023-06-04,Afternoon,Standard Cleaning,Emp_17,CUST_828,2,Friday,1,Spring,1,Confirmed,1,0,One-time
BKG_829,2023-05-05,Evening,Standard Cleaning,Emp_16,CUST_829,3,Saturday,0,Summer,1,Confirmed,0,0,Recurring
BKG_830,2023-03-16,Morning,Post-Event Cleaning,Emp_14,CUST_830,4,Tuesday,0,Fall,1,Cancelled,0,0,Recurring
BKG_831,2023-06-29,Morning,Move-in/Move-out Cleaning,Emp_10,CUST_831,1,Friday,0,Winter,1,Cancelled,0,0,One-time
BKG_832,2023-07-12,Morning,Post-Event Cleaning,Emp_3,CUST_832,1,Wednesday,1,Spring,0,Confirmed,1,0,Recurring
BKG_833,2024-01-01,Evening,Standard Cleaning,Emp_12,CUST_833,3,Monday,1,Spring,0,Confirmed,1,0,Recurring
BKG_834,2023-08-15,Evening,Move-in/Move-out Cleaning,Emp_20,CUST_834,4,Wednesday,1,Fall,0,Cancelled,0,0,Recurring
BKG_835,2023-05-06,Evening,Deep Cleaning,Emp_15,CUST_835,1,Thursday,1,Spring,1,Confirmed,1,0,One-time
BKG_836,2023-07-19,Afternoon,Standard Cleaning,Emp_7,CUST_836,4,Tuesday,0,Fall,1,Cancelled,1,0,One-time
BKG_837,2023-06-13,Afternoon,Deep Cleaning,Emp_13,CUST_837,3,Wednesday,1,Summer,0,Cancelled,1,0,Recurring
BKG_838,2023-01-01,Afternoon,Standard Cleaning,Emp_10,CUST_838,1,Saturday,0,Summer,0,Cancelled,0,0,One-time
BKG_839,2023-04-05,Morning,Standard Cleaning,Emp_3,CUST_839,4,Saturday,0,Spring,0,Cancelled,0,0,One-time
BKG_840,2023-10-28,Afternoon,Deep Cleaning,Emp_13,CUST_840,1,Monday,1,Spring,0,Cancelled,0,0,One-time
BKG_841,2023-12-19,Morning,Deep Cleaning,Emp_14,CUST_841,3,Thursday,1,Fall,0,Cancelled,0,0,One-time
BKG_842,2023-12-31,Afternoon,Standard Cleaning,Emp_15,CUST_842,4,Sunday,0,Winter,0,Cancelled,0,0,Recurring
BKG_843,2023-01-04,Morning,Move-in/Move-out Cleaning,Emp_6,CUST_843,1,Tuesday,0,Fall,1,Cancelled,1,0,One-time
BKG_844,2023-08-26,Morning,Standard Cleaning,Emp_7,CUST_844,3,Monday,1,Fall,0,Confirmed,1,0,Recurring
BKG_845,2023-03-30,Morning,Post-Event Cleaning,Emp_13,CUST_845,1,Saturday,1,Winter,1,Cancelled,1,0,Recurring
BKG_846,2023-02-15,Evening,Move-in/Move-out Cleaning,Emp_16,CUST_846,1,Saturday,1,Winter,1,Cancelled,1,0,Recurring
BKG_847,2023-04-04,Morning,Standard Cleaning,Emp_7,CUST_847,2,Sunday,0,Spring,0,Cancelled,1,0,Recurring
BKG_848,2023-02-11,Morning,Standard Cleaning,Emp_19,CUST_848,2,Tuesday,0,Winter,1,Confirmed,0,0,One-time
BKG_849,2023-03-25,Morning,Post-Event Cleaning,Emp_19,CUST_849,3,Saturday,1,Summer,0,Cancelled,0,0,One-time
BKG_850,2023-08-19,Afternoon,Post-Event Cleaning,Emp_6,CUST_850,2,Friday,0,Winter,0,Cancelled,0,0,Recurring
BKG_851,2023-02-22,Morning,Deep Cleaning,Emp_18,CUST_851,3,Sunday,1,Summer,1,Cancelled,0,0,One-time
BKG_852,2023-07-19,Evening,Deep Cleaning,Emp_16,CUST_852,2,Thursday,0,Fall,0,Confirmed,1,0,One-time
BKG_853,2023-09-03,Afternoon,Deep Cleaning,Emp_19,CUST_853,1,Wednesday,1,Summer,0,Confirmed,0,0,One-time
BKG_854,2023-04-09,Afternoon,Standard Cleaning,Emp_20,CUST_854,3,Friday,1,Spring,0,Cancelled,1,0,Recurring
BKG_855,2023-11-10,Afternoon,Standard Cleaning,Emp_10,CUST_855,3,Wednesday,0,Spring,1,Cancelled,1,0,One-time
BKG_856,2023-09-20,Evening,Move-in/Move-out Cleaning,Emp_11,CUST_856,1,Sunday,1,Winter,1,Cancelled,0,0,One-time
BKG_857,2023-06-09,Evening,Standard Cleaning,Emp_15,CUST_857,3,Monday,1,Summer,0,Cancelled,1,0,Recurring
BKG_858,2023-08-14,Morning,Post-Event Cleaning,Emp_4,CUST_858,3,Sunday,0,Spring,0,Cancelled,0,0,One-time
BKG_859,2023-01-04,Morning,Deep Cleaning,Emp_5,CUST_859,2,Monday,0,Spring,1,Cancelled,0,0,One-time
BKG_860,2023-02-15,Morning,Move-in/Move-out Cleaning,Emp_18,CUST_860,3,Wednesday,1,Fall,0,Confirmed,0,0,Recurring
BKG_861,2023-01-13,Evening,Deep Cleaning,Emp_15,CUST_861,4,Saturday,0,Winter,0,Cancelled,0,0,One-time
BKG_862,2023-11-21,Afternoon,Post-Event Cleaning,Emp_8,CUST_862,1,Thursday,1,Winter,0,Confirmed,1,0,One-time
BKG_863,2023-10-17,Afternoon,Post-Event Cleaning,Emp_17,CUST_863,2,Thursday,0,Fall,1,Confirmed,1,0,One-time
BKG_864,2023-05-18,Evening,Move-in/Move-out Cleaning,Emp_3,CUST_864,2,Tuesday,0,Fall,1,Confirmed,1,0,One-time
BKG_865,2023-02-23,Evening,Standard Cleaning,Emp_2,CUST_865,4,Wednesday,0,Winter,0,Confirmed,1,0,Recurring
BKG_866,2023-07-14,Evening,Move-in/Move-out Cleaning,Emp_11,CUST_866,1,Friday,0,Winter,1,Confirmed,1,0,One-time
BKG_867,2023-03-31,Afternoon,Deep Cleaning,Emp_18,CUST_867,1,Thursday,1,Summer,0,Cancelled,0,0,One-time
BKG_868,2023-08-30,Evening,Post-Event Cleaning,Emp_3,CUST_868,2,Thursday,1,Winter,0,Confirmed,1,0,Recurring
BKG_869,2023-02-12,Afternoon,Move-in/Move-out Cleaning,Emp_17,CUST_869,3,Thursday,1,Summer,0,Confirmed,1,0,Recurring
BKG_870,2023-05-05,Morning,Standard Cleaning,Emp_10,CUST_870,2,Friday,1,Winter,0,Confirmed,0,0,Recurring
BKG_871,2023-02-17,Morning,Move-in/Move-out Cleaning,Emp_6,CUST_871,1,Wednesday,1,Summer,0,Cancelled,1,0,One-time
BKG_872,2023-03-15,Evening,Deep Cleaning,Emp_5,CUST_872,4,Monday,0,Spring,0,Confirmed,0,0,One-time
BKG_873,2023-09-23,Afternoon,Move-in/Move-out Cleaning,Emp_3,CUST_873,2,Thursday,1,Winter,0,Cancelled,0,0,One-time
BKG_874,2023-03-09,Evening,Deep Cleaning,Emp_16,CUST_874,1,Monday,1,Summer,0,Cancelled,1,0,Recurring
BKG_875,2023-11-28,Afternoon,Move-in/Move-out Cleaning,Emp_4,CUST_875,2,Wednesday,1,Winter,1,Cancelled,1,0,Recurring
BKG_876,2023-09-07,Morning,Deep Cleaning,Emp_17,CUST_876,3,Tuesday,1,Spring,0,Confirmed,0,0,One-time
BKG_877,2023-01-07,Evening,Move-in/Move-out Cleaning,Emp_9,CUST_877,2,Thursday,0,Fall,0,Confirmed,0,0,One-time
BKG_878,2023-02-15,Evening,Post-Event Cleaning,Emp_4,CUST_878,2,Thursday,1,Spring,0,Confirmed,1,0,Recurring
BKG_879,2023-01-24,Morning,Standard Cleaning,Emp_7,CUST_879,1,Thursday,0,Fall,1,Cancelled,0,0,One-time
BKG_880,2023-03-08,Afternoon,Move-in/Move-out Cleaning,Emp_1,CUST_880,1,Sunday,0,Winter,1,Confirmed,1,0,Recurring
BKG_881,2023-01-04,Evening,Standard Cleaning,Emp_4,CUST_881,1,Saturday,0,Fall,1,Confirmed,0,0,Recurring
BKG_882,2023-08-26,Evening,Post-Event Cleaning,Emp_8,CUST_882,2,Saturday,1,Fall,0,Confirmed,1,0,One-time
BKG_883,2023-06-28,Afternoon,Move-in/Move-out Cleaning,Emp_8,CUST_883,3,Sunday,1,Spring,0,Cancelled,0,0,Recurring
BKG_884,2023-09-11,Afternoon,Post-Event Cleaning,Emp_8,CUST_884,4,Tuesday,0,Winter,0,Cancelled,0,0,Recurring
BKG_885,2023-05-14,Evening,Move-in/Move-out Cleaning,Emp_18,CUST_885,4,Monday,0,Winter,0,Confirmed,0,0,One-time
BKG_886,2023-04-18,Afternoon,Standard Cleaning,Emp_16,CUST_886,1,Monday,0,Summer,0,Confirmed,0,0,Recurring
BKG_887,2023-06-24,Afternoon,Deep Cleaning,Emp_12,CUST_887,1,Tuesday,0,Spring,0,Cancelled,0,0,One-time
BKG_888,2023-05-24,Morning,Deep Cleaning,Emp_15,CUST_888,2,Wednesday,1,Winter,1,Cancelled,0,0,One-time
BKG_889,2023-01-22,Afternoon,Post-Event Cleaning,Emp_17,CUST_889,4,Sunday,0,Winter,1,Cancelled,1,0,One-time
BKG_890,2023-09-01,Afternoon,Post-Event Cleaning,Emp_14,CUST_890,1,Wednesday,0,Summer,1,Cancelled,1,0,Recurring
BKG_891,2023-01-25,Evening,Deep Cleaning,Emp_17,CUST_891,3,Thursday,1,Winter,0,Cancelled,0,0,One-time
BKG_892,2023-04-24,Evening,Deep Cleaning,Emp_4,CUST_892,3,Sunday,0,Fall,0,Cancelled,0,0,Recurring
BKG_893,2023-11-12,Evening,Deep Cleaning,Emp_9,CUST_893,1,Monday,0,Spring,1,Confirmed,1,0,One-time
BKG_894,2023-06-06,Afternoon,Deep Cleaning,Emp_15,CUST_894,1,Wednesday,0,Fall,0,Cancelled,1,0,Recurring
BKG_895,2023-06-03,Evening,Deep Cleaning,Emp_15,CUST_895,4,Wednesday,0,Summer,0,Confirmed,1,0,Recurring
BKG_896,2023-03-09,Afternoon,Deep Cleaning,Emp_17,CUST_896,4,Tuesday,1,Summer,0,Cancelled,0,0,Recurring
BKG_897,2023-08-20,Afternoon,Post-Event Cleaning,Emp_14,CUST_897,2,Saturday,0,Spring,0,Confirmed,0,0,One-time
BKG_898,2023-07-24,Afternoon,Standard Cleaning,Emp_15,CUST_898,4,Friday,1,Spring,0,Cancelled,0,0,One-time
BKG_899,2023-03-05,Evening,Deep Cleaning,Emp_7,CUST_899,3,Monday,1,Fall,0,Cancelled,1,0,Recurring
BKG_900,2023-11-23,Evening,Deep Cleaning,Emp_2,CUST_900,3,Tuesday,1,Spring,0,Confirmed,1,1,One-time
BKG_901,2023-04-25,Evening,Standard Cleaning,Emp_12,CUST_901,1,Saturday,1,Winter,0,Cancelled,1,0,Recurring
BKG_902,2023-02-26,Afternoon,Post-Event Cleaning,Emp_18,CUST_902,4,Saturday,1,Spring,0,Confirmed,0,0,Recurring
BKG_903,2023-08-18,Evening,Deep Cleaning,Emp_3,CUST_903,2,Tuesday,0,Spring,0,Confirmed,1,0,One-time
BKG_904,2023-05-29,Afternoon,Move-in/Move-out Cleaning,Emp_8,CUST_904,3,Monday,0,Spring,1,Cancelled,1,0,Recurring
BKG_905,2023-11-12,Afternoon,Move-in/Move-out Cleaning,Emp_15,CUST_905,3,Wednesday,1,Fall,0,Confirmed,1,0,One-time
BKG_906,2023-04-10,Evening,Post-Event Cleaning,Emp_11,CUST_906,2,Thursday,0,Winter,0,Cancelled,0,0,Recurring
BKG_907,2023-10-18,Morning,Post-Event Cleaning,Emp_8,CUST_907,2,Sunday,1,Summer,1,Confirmed,1,0,Recurring
BKG_908,2023-11-10,Afternoon,Post-Event Cleaning,Emp_14,CUST_908,3,Sunday,1,Summer,1,Confirmed,0,0,Recurring
BKG_909,2023-04-08,Evening,Post-Event Cleaning,Emp_20,CUST_909,3,Sunday,1,Winter,0,Confirmed,0,0,Recurring
BKG_910,2023-08-31,Morning,Standard Cleaning,Emp_4,CUST_910,2,Saturday,1,Spring,0,Confirmed,0,0,Recurring
BKG_911,2023-05-01,Evening,Post-Event Cleaning,Emp_10,CUST_911,3,Sunday,0,Fall,0,Confirmed,0,0,Recurring
BKG_912,2023-09-01,Morning,Standard Cleaning,Emp_11,CUST_912,1,Sunday,1,Spring,1,Confirmed,1,0,Recurring
BKG_913,2023-10-09,Morning,Deep Cleaning,Emp_17,CUST_913,1,Wednesday,1,Summer,0,Confirmed,1,0,One-time
BKG_914,2023-09-05,Morning,Deep Cleaning,Emp_19,CUST_914,2,Saturday,0,Spring,0,Cancelled,1,0,Recurring
BKG_915,2023-11-01,Afternoon,Deep Cleaning,Emp_11,CUST_915,4,Sunday,0,Fall,0,Cancelled,1,0,Recurring
BKG_916,2023-04-07,Afternoon,Move-in/Move-out Cleaning,Emp_3,CUST_916,2,Tuesday,0,Summer,0,Cancelled,1,0,Recurring
BKG_917,2023-11-15,Evening,Deep Cleaning,Emp_6,CUST_917,2,Monday,0,Fall,0,Cancelled,0,0,One-time
BKG_918,2023-02-26,Afternoon,Deep Cleaning,Emp_17,CUST_918,4,Thursday,1,Summer,1,Cancelled,0,0,One-time
BKG_919,2023-11-28,Morning,Move-in/Move-out Cleaning,Emp_3,CUST_919,4,Friday,1,Summer,0,Confirmed,1,0,Recurring
BKG_920,2023-09-05,Morning,Deep Cleaning,Emp_18,CUST_920,4,Saturday,0,Spring,0,Cancelled,0,0,One-time
BKG_921,2023-12-18,Morning,Deep Cleaning,Emp_10,CUST_921,1,Wednesday,0,Fall,0,Confirmed,0,0,One-time
BKG_922,2023-06-23,Evening,Move-in/Move-out Cleaning,Emp_11,CUST_922,3,Thursday,1,Fall,1,Cancelled,1,0,Recurring
BKG_923,2023-04-25,Evening,Post-Event Cleaning,Emp_4,CUST_923,1,Friday,1,Spring,0,Confirmed,1,0,One-time
BKG_924,2023-12-21,Evening,Standard Cleaning,Emp_12,CUST_924,3,Saturday,0,Summer,0,Confirmed,0,0,One-time
BKG_925,2023-06-02,Morning,Post-Event Cleaning,Emp_2,CUST_925,1,Tuesday,1,Fall,0,Confirmed,0,0,One-time
BKG_926,2023-01-11,Morning,Move-in/Move-out Cleaning,Emp_11,CUST_926,3,Saturday,0,Summer,0,Cancelled,0,0,Recurring
BKG_927,2023-01-04,Afternoon,Move-in/Move-out Cleaning,Emp_12,CUST_927,1,Thursday,1,Summer,0,Confirmed,0,0,Recurring
BKG_928,2023-07-03,Afternoon,Standard Cleaning,Emp_3,CUST_928,4,Saturday,1,Winter,0,Cancelled,1,0,Recurring
BKG_929,2023-02-05,Evening,Post-Event Cleaning,Emp_9,CUST_929,2,Wednesday,1,Spring,0,Confirmed,1,0,Recurring
BKG_930,2023-10-05,Evening,Deep Cleaning,Emp_2,CUST_930,1,Wednesday,1,Spring,0,Cancelled,1,0,One-time
BKG_931,2023-07-07,Morning,Post-Event Cleaning,Emp_13,CUST_931,3,Friday,0,Summer,0,Cancelled,0,0,Recurring
BKG_932,2023-05-28,Afternoon,Standard Cleaning,Emp_20,CUST_932,4,Thursday,0,Spring,1,Confirmed,0,0,Recurring
BKG_933,2023-01-06,Evening,Deep Cleaning,Emp_1,CUST_933,1,Friday,0,Winter,1,Cancelled,1,0,Recurring
BKG_934,2023-08-08,Morning,Standard Cleaning,Emp_2,CUST_934,1,Saturday,1,Winter,0,Confirmed,1,0,Recurring
BKG_935,2023-06-11,Evening,Standard Cleaning,Emp_16,CUST_935,4,Tuesday,1,Winter,0,Confirmed,1,0,Recurring
BKG_936,2023-05-22,Evening,Post-Event Cleaning,Emp_6,CUST_936,1,Sunday,1,Winter,0,Confirmed,1,0,One-time
BKG_937,2023-03-27,Afternoon,Move-in/Move-out Cleaning,Emp_19,CUST_937,2,Thursday,1,Spring,0,Cancelled,0,0,Recurring
BKG_938,2023-09-16,Evening,Post-Event Cleaning,Emp_14,CUST_938,1,Wednesday,0,Fall,0,Confirmed,0,0,Recurring
BKG_939,2023-07-25,Evening,Post-Event Cleaning,Emp_12,CUST_939,2,Wednesday,1,Winter,0,Confirmed,0,0,One-time
BKG_940,2023-01-14,Evening,Deep Cleaning,Emp_6,CUST_940,2,Wednesday,0,Spring,0,Confirmed,0,0,Recurring
BKG_941,2023-11-19,Morning,Deep Cleaning,Emp_7,CUST_941,4,Saturday,0,Spring,1,Cancelled,1,0,Recurring
BKG_942,2023-01-22,Evening,Move-in/Move-out Cleaning,Emp_11,CUST_942,1,Monday,1,Fall,1,Cancelled,1,0,One-time
BKG_943,2023-04-04,Afternoon,Deep Cleaning,Emp_17,CUST_943,4,Sunday,0,Summer,0,Cancelled,0,0,Recurring
BKG_944,2023-03-11,Evening,Post-Event Cleaning,Emp_18,CUST_944,1,Wednesday,1,Spring,0,Confirmed,1,0,One-time
BKG_945,2023-08-04,Morning,Standard Cleaning,Emp_7,CUST_945,1,Sunday,1,Summer,0,Cancelled,0,0,One-time
BKG_946,2023-01-01,Morning,Deep Cleaning,Emp_1,CUST_946,3,Friday,1,Winter,0,Confirmed,1,0,One-time
BKG_947,2023-10-16,Afternoon,Move-in/Move-out Cleaning,Emp_11,CUST_947,1,Tuesday,1,Fall,0,Confirmed,0,0,Recurring
BKG_948,2023-08-04,Evening,Post-Event Cleaning,Emp_14,CUST_948,4,Tuesday,1,Summer,0,Cancelled,1,0,One-time
BKG_949,2023-03-02,Afternoon,Post-Event Cleaning,Emp_5,CUST_949,2,Wednesday,1,Fall,1,Cancelled,0,0,One-time
BKG_950,2023-11-07,Evening,Standard Cleaning,Emp_20,CUST_950,1,Sunday,0,Winter,0,Confirmed,1,0,One-time
BKG_951,2023-08-08,Afternoon,Move-in/Move-out Cleaning,Emp_18,CUST_951,3,Monday,1,Fall,0,Cancelled,1,0,Recurring
BKG_952,2023-01-31,Afternoon,Deep Cleaning,Emp_10,CUST_952,4,Tuesday,0,Spring,0,Cancelled,1,0,One-time
BKG_953,2023-05-29,Afternoon,Post-Event Cleaning,Emp_1,CUST_953,1,Monday,1,Spring,0,Confirmed,0,0,One-time
BKG_954,2023-02-22,Evening,Post-Event Cleaning,Emp_12,CUST_954,4,Monday,1,Summer,0,Cancelled,0,0,Recurring
BKG_955,2023-01-08,Evening,Move-in/Move-out Cleaning,Emp_9,CUST_955,3,Monday,1,Winter,1,Cancelled,1,0,One-time
BKG_956,2023-02-14,Morning,Move-in/Move-out Cleaning,Emp_15,CUST_956,3,Thursday,0,Spring,1,Cancelled,1,0,One-time
BKG_957,2023-01-27,Evening,Move-in/Move-out Cleaning,Emp_1,CUST_957,4,Thursday,1,Summer,0,Cancelled,0,0,Recurring
BKG_958,2023-08-24,Afternoon,Standard Cleaning,Emp_12,CUST_958,1,Tuesday,1,Winter,0,Confirmed,0,0,One-time
BKG_959,2023-05-03,Afternoon,Deep Cleaning,Emp_7,CUST_959,2,Wednesday,1,Winter,0,Confirmed,0,0,Recurring
BKG_960,2023-03-07,Evening,Standard Cleaning,Emp_17,CUST_960,3,Wednesday,0,Fall,0,Cancelled,1,0,One-time
BKG_961,2023-08-20,Morning,Deep Cleaning,Emp_10,CUST_961,1,Tuesday,1,Winter,0,Cancelled,0,0,One-time
BKG_962,2023-06-02,Morning,Standard Cleaning,Emp_10,CUST_962,1,Thursday,1,Winter,1,Cancelled,1,0,Recurring
BKG_963,2023-11-21,Afternoon,Deep Cleaning,Emp_4,CUST_963,2,Tuesday,1,Winter,0,Confirmed,0,0,One-time
BKG_964,2023-08-08,Afternoon,Post-Event Cleaning,Emp_17,CUST_964,3,Friday,1,Winter,1,Confirmed,0,0,One-time
BKG_965,2023-01-10,Afternoon,Standard Cleaning,Emp_19,CUST_965,3,Wednesday,1,Summer,0,Confirmed,0,0,One-time
BKG_966,2023-03-28,Morning,Standard Cleaning,Emp_12,CUST_966,1,Tuesday,0,Spring,1,Confirmed,0,0,One-time
BKG_967,2023-07-12,Morning,Standard Cleaning,Emp_6,CUST_967,1,Tuesday,0,Winter,0,Cancelled,0,0,Recurring
BKG_968,2023-07-15,Morning,Deep Cleaning,Emp_13,CUST_968,2,Tuesday,0,Summer,1,Confirmed,1,0,Recurring
BKG_969,2023-04-16,Morning,Post-Event Cleaning,Emp_6,CUST_969,2,Tuesday,0,Summer,1,Confirmed,1,0,One-time
BKG_970,2023-05-23,Evening,Standard Cleaning,Emp_20,CUST_970,3,Wednesday,0,Spring,1,Cancelled,0,0,Recurring
BKG_971,2023-03-13,Morning,Post-Event Cleaning,Emp_7,CUST_971,4,Friday,1,Summer,1,Cancelled,1,0,One-time
BKG_972,2023-08-23,Morning,Move-in/Move-out Cleaning,Emp_10,CUST_972,3,Monday,0,Winter,1,Confirmed,0,0,Recurring
BKG_973,2023-04-20,Evening,Standard Cleaning,Emp_14,CUST_973,1,Monday,0,Winter,0,Confirmed,0,0,Recurring
BKG_974,2023-12-10,Morning,Deep Cleaning,Emp_17,CUST_974,3,Sunday,1,Spring,1,Confirmed,0,0,One-time
BKG_975,2023-07-25,Afternoon,Move-in/Move-out Cleaning,Emp_7,CUST_975,4,Monday,0,Spring,1,Cancelled,1,0,Recurring
BKG_976,2023-06-28,Afternoon,Move-in/Move-out Cleaning,Emp_5,CUST_976,2,Tuesday,1,Spring,1,Cancelled,1,0,Recurring
BKG_977,2023-06-15,Evening,Standard Cleaning,Emp_14,CUST_977,4,Sunday,0,Fall,0,Cancelled,0,0,Recurring
BKG_978,2023-03-02,Afternoon,Post-Event Cleaning,Emp_10,CUST_978,4,Sunday,1,Winter,0,Confirmed,0,0,Recurring
BKG_979,2023-06-07,Morning,Move-in/Move-out Cleaning,Emp_6,CUST_979,4,Sunday,0,Winter,0,Confirmed,0,0,Recurring
BKG_980,2023-05-31,Evening,Post-Event Cleaning,Emp_2,CUST_980,2,Saturday,0,Winter,0,Cancelled,1,0,One-time
BKG_981,2023-07-21,Afternoon,Move-in/Move-out Cleaning,Emp_13,CUST_981,4,Sunday,1,Winter,0,Cancelled,0,0,Recurring
BKG_982,2023-06-12,Evening,Move-in/Move-out Cleaning,Emp_13,CUST_982,4,Tuesday,1,Spring,0,Confirmed,0,0,Recurring
BKG_983,2023-04-15,Evening,Post-Event Cleaning,Emp_8,CUST_983,4,Monday,0,Spring,0,Confirmed,0,0,One-time
BKG_984,2023-06-03,Evening,Move-in/Move-out Cleaning,Emp_18,CUST_984,1,Wednesday,0,Fall,0,Confirmed,1,0,One-time
BKG_985,2023-03-04,Morning,Standard Cleaning,Emp_5,CUST_985,4,Monday,1,Fall,1,Cancelled,1,0,One-time
BKG_986,2023-02-07,Morning,Standard Cleaning,Emp_14,CUST_986,2,Thursday,0,Spring,0,Confirmed,1,0,Recurring
BKG_987,2023-02-19,Afternoon,Standard Cleaning,Emp_12,CUST_987,4,Sunday,0,Spring,0,Confirmed,0,0,Recurring
